[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	2/24/2025 11:00:16 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	CondBlank	Untitled					0.000	0.000	mg/L	1	2/20/2025 4:54:10 PM	
Standard	NPOC	STD_0-50ppmNPOC	Untitled					50.00		mg/L	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12	2/20/2025 8:32:51 PM	
Standard	TN	STD_0-10ppmTN	Untitled						10.00	mg/L	13, 14, 15, 16, 17, 18, 19	2/20/2025 10:43:44 PM	
Unknown	NPOC/TN	Blank1	Untitled					0.2406	0.1386	mg/L	20	2/20/2025 11:03:19 PM	
Unknown	NPOC/TN	CKSTD1_1ppmNPOC	Untitled					1.027	0.1692	mg/L	21	2/20/2025 11:22:12 PM	
Unknown	NPOC/TN	Blank2	Untitled					0.3089	0.1550	mg/L	22	2/20/2025 11:39:06 PM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_083	Untitled					9.625	0.7168	mg/L	49	2/20/2025 11:58:40 PM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_084	Untitled					6.673	0.6187	mg/L	50	2/21/2025 12:21:57 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_085	Untitled					13.06	1.176	mg/L	51	2/21/2025 12:45:32 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_086	Untitled					5.948	0.7267	mg/L	52	2/21/2025 1:08:33 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_087	Untitled					8.423	0.6792	mg/L	53	2/21/2025 1:33:30 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_3xdil_088	Untitled					6.767	0.7224	mg/L	54	2/21/2025 1:57:25 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_089	Untitled					9.004	0.7295	mg/L	55	2/21/2025 2:21:03 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_090	Untitled					27.19	1.050	mg/L	56	2/21/2025 2:46:38 AM	
Unknown	NPOC/TN	Blank19	Untitled					0.4651	0.2721	mg/L	57	2/21/2025 3:05:02 AM	
Unknown	NPOC/TN	CKSTD10_10ppmTN	Untitled					0.5400	10.68	mg/L	58	2/21/2025 3:29:30 AM	
Unknown	NPOC/TN	Blank20	Untitled					0.5567	0.2997	mg/L	59	2/21/2025 3:50:46 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_091	Untitled					11.11	0.8142	mg/L	60	2/21/2025 4:14:22 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_092	Untitled					6.319	0.6157	mg/L	61	2/21/2025 4:37:01 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2xdil_093	Untitled					6.997	0.6739	mg/L	62	2/21/2025 4:59:57 AM	
Unknown	NPOC/TN	COMPASS_Root_Exc_2.5xdil_094	Untitled					5.551	0.7930	mg/L	63	2/21/2025 5:22:28 AM	
